State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-31T16:00:00Z,Day,0,2023-07-31T16:00:36Z,2023-07-31T16:00:55Z,1,18.3400000000001
R,2023-07-31T16:00:00Z,Day,0,2023-07-31T16:00:55Z,2023-07-31T16:02:31Z,5.04871217058044,96.0999999999985
R,2023-07-31T16:02:00Z,Day,0,2023-07-31T16:02:33Z,2023-07-31T16:03:12Z,3.17737304606236,38.9599999999991
SU,2023-07-31T16:03:00Z,Day,0,2023-07-31T16:03:12Z,2023-07-31T16:03:27Z,1,15.260000000002
R,2023-07-31T16:03:00Z,Day,0,2023-07-31T16:03:27Z,2023-07-31T16:06:28Z,6.86429767013924,180.899999999998
SU,2023-07-31T16:06:00Z,Day,0,2023-07-31T16:06:28Z,2023-07-31T16:07:13Z,1,44.7800000000025
R,2023-07-31T16:07:00Z,Day,0,2023-07-31T16:07:13Z,2023-07-31T16:11:36Z,11.4120199892262,262.939999999999
R,2023-07-31T16:11:00Z,Day,0,2023-07-31T16:11:36Z,2023-07-31T16:13:49Z,3.90773930041006,132.02
R,2023-07-31T16:13:00Z,Day,0,2023-07-31T16:13:53Z,2023-07-31T16:16:46Z,4.72476174238796,172.419999999998
R,2023-07-31T16:16:00Z,Day,0,2023-07-31T16:16:49Z,2023-07-31T16:19:51Z,6.84273508077666,181.900000000001
R,2023-07-31T16:19:00Z,Day,0,2023-07-31T16:19:52Z,2023-07-31T16:22:11Z,5.55898844929071,138.459999999999
R,2023-07-31T16:22:00Z,Day,0,2023-07-31T16:22:12Z,2023-07-31T16:24:47Z,5.13204142780632,155.34
R,2023-07-31T16:24:00Z,Day,0,2023-07-31T16:24:48Z,2023-07-31T16:27:20Z,5.26728437469813,152.360000000001
R,2023-07-31T16:27:00Z,Day,0,2023-07-31T16:27:25Z,2023-07-31T16:28:51Z,3.19959457018562,86.6599999999999
SU,2023-07-31T16:28:00Z,Day,0,2023-07-31T16:28:51Z,2023-07-31T16:29:00Z,1,8.36000000000058
R,2023-07-31T16:29:00Z,Day,0,2023-07-31T16:29:00Z,2023-07-31T16:31:36Z,5.18408391562342,156.560000000001
R,2023-07-31T16:31:00Z,Day,0,2023-07-31T16:31:38Z,2023-07-31T16:32:35Z,4.9087425756116,57.6000000000022
R,2023-07-31T16:32:00Z,Day,0,2023-07-31T16:32:39Z,2023-07-31T16:35:59Z,5.40548751452157,200.880000000001
R,2023-07-31T16:36:00Z,Day,0,2023-07-31T16:36:01Z,2023-07-31T16:36:42Z,3.69635043427534,41.4400000000023
SU,2023-07-31T16:36:00Z,Day,0,2023-07-31T16:36:42Z,2023-07-31T16:36:51Z,1,9.27999999999884
R,2023-07-31T16:36:00Z,Day,0,2023-07-31T16:36:51Z,2023-07-31T16:41:15Z,9.18803813190788,263.439999999999
R,2023-07-31T16:41:00Z,Day,0,2023-07-31T16:41:16Z,2023-07-31T16:43:20Z,4.24834980544682,124.040000000001
R,2023-07-31T16:43:00Z,Day,0,2023-07-31T16:43:21Z,2023-07-31T16:46:21Z,4.60918666234471,179.860000000001
SU,2023-07-31T16:46:00Z,Day,0,2023-07-31T16:46:21Z,2023-07-31T16:46:32Z,1,10.7000000000007
R,2023-07-31T16:46:00Z,Day,0,2023-07-31T16:46:32Z,2023-07-31T16:48:32Z,3.93577739507733,120.34
SU,2023-07-31T16:48:00Z,Day,0,2023-07-31T16:48:32Z,2023-07-31T16:49:28Z,1,55.9399999999987
R,2023-07-31T16:49:00Z,Day,0,2023-07-31T16:49:28Z,2023-07-31T16:51:12Z,3.48021171045498,104.280000000002
SU,2023-07-31T16:51:00Z,Day,0,2023-07-31T16:51:12Z,2023-07-31T16:51:21Z,1,9.11999999999898
R,2023-07-31T16:51:00Z,Day,0,2023-07-31T16:51:21Z,2023-07-31T16:53:27Z,5.96811449008803,125.380000000001
SU,2023-07-31T16:53:00Z,Day,0,2023-07-31T16:53:27Z,2023-07-31T16:54:14Z,1,46.7799999999988
R,2023-07-31T16:54:00Z,Day,0,2023-07-31T16:54:14Z,2023-07-31T16:58:51Z,10.87640153974,277.419999999998
SU,2023-07-31T16:58:00Z,Day,0,2023-07-31T16:58:51Z,2023-07-31T16:59:34Z,1,42.9000000000015
R,2023-07-31T16:59:00Z,Day,0,2023-07-31T16:59:34Z,2023-07-31T17:02:23Z,4.69297246693334,168.740000000002
R,2023-07-31T17:02:00Z,Day,0,2023-07-31T17:02:25Z,2023-07-31T17:06:20Z,4.89955762572713,234.760000000002
R,2023-07-31T17:06:00Z,Day,0,2023-07-31T17:06:24Z,2023-07-31T17:07:57Z,4.64654546928841,93.0599999999977
SU,2023-07-31T17:07:00Z,Day,0,2023-07-31T17:07:57Z,2023-07-31T17:08:06Z,1,8.61999999999898
